high_freq_ngram,low_freq_ngram,frequency_ratio,log_ratio,category,jsd_layer_0,jsd_layer_1,jsd_layer_2,jsd_layer_3,jsd_layer_4,jsd_layer_5,jsd_layer_6,jsd_layer_7,jsd_layer_8,jsd_layer_9,jsd_layer_10,jsd_layer_11,jsd_layer_12,jsd_layer_13,jsd_layer_14,jsd_layer_15
acid,corrosive compound,60627.74,4.783,chemistry,0.4063680064346905,0.4199683938610739,0.4083969256886211,0.389500892849109,0.40373148834138123,0.3983718301206042,0.394848586727644,0.41851647849525775,0.40657776824360137,0.40150744689065404,0.365578765857532,0.38472030901897986,0.3655255860488668,0.3494740290175786,0.35667078075938674,0.3250422230997269
cell,cellular unit,21958.45,4.342,biology,0.3529245510577581,0.38693022019176676,0.3942672982293327,0.3931657396951297,0.3903827587940423,0.3945125890201744,0.39828014657519806,0.41168019356205365,0.4017123512708203,0.36458906348665854,0.34859870274398486,0.31977804591669245,0.29746096581035464,0.29917142800572094,0.318654979264281,0.313241467198367
food chain,trophic cascade,145.57,2.163,ecology,0.41384926674966815,0.40930886436103675,0.3965632425637637,0.38003470107941106,0.36297879765835084,0.35439743858840583,0.32289409763092614,0.30957839121357017,0.30659494317027647,0.2886653269328505,0.25719628296443725,0.23052664485560373,0.20082247917812962,0.1786156275105689,0.17404975254598384,0.13264271066883368
continent,landmass,23.0,1.362,earth_science,0.4250628978518033,0.42762973891374945,0.42468566441649647,0.3931225202274393,0.3696772931704174,0.3559280030043329,0.3479872260224847,0.3310563472734147,0.31075030770993783,0.290019930409664,0.25160030574938536,0.22520233618843008,0.18905937852345278,0.14984411764684386,0.15401441333941568,0.11579002481328445
ocean,marine basin,8764.58,3.943,earth_science,0.3956896305794686,0.4088725907252645,0.4155596280439443,0.39744400950054204,0.3984516471006804,0.39454010252537663,0.38266934361484806,0.39286728282506933,0.3747691152317687,0.3502615491441585,0.3150799175400827,0.2865845250766897,0.2671757343921781,0.24515689866736828,0.2425282894326293,0.20490280488638904
habitat,ecological niche,123.66,2.092,ecology,0.38672765977005197,0.39160935127530705,0.3967311768049284,0.3813792697579907,0.3841263961017043,0.3881372773804733,0.3809880637516534,0.3647400409549837,0.3653472389567859,0.33741839821859687,0.28431589381984057,0.2513188480821311,0.22187277445671402,0.21298184754683508,0.21492188749147206,0.15679540407444417
weather,meteorological conditions,608.28,2.784,earth_science,0.3867765252809321,0.4030811288120006,0.4009870486060982,0.3805746118934596,0.38461985860587233,0.36529087584164527,0.35480697707285236,0.3699535257984213,0.36168284740809575,0.33673873362838924,0.3223682074746102,0.3166099670188831,0.29090115940194095,0.2726515234817119,0.2883488913013619,0.2560890760796437
animal,fauna,20.19,1.305,biology,0.4226302985334561,0.40633319938156404,0.3899599359559881,0.36063755356782856,0.3483601854771602,0.3469622629950162,0.35824393208328675,0.3639609124081145,0.348769290804923,0.3320527579704582,0.28958469326792624,0.29607593749170286,0.2865196598638351,0.2818904871784771,0.30403146164686645,0.282588132645495
tornado,cyclonic vortex,2392.94,3.379,phenomena,0.35580073223592446,0.3729882884440486,0.36088641208786554,0.32212054838703774,0.3175054091731818,0.31991271937234794,0.3264999322783025,0.32687854752751266,0.3345774737884236,0.3212902559382238,0.299439427565773,0.2805881934789949,0.23253371131165324,0.22222887514907574,0.2256554755069312,0.1618564555236181
weight,gravitational mass,4161.56,3.619,physics,0.38532024719150154,0.39905306618115305,0.4036347942496138,0.3896288912984492,0.38256815003501,0.3817712796176296,0.3788647076365827,0.37467067099445184,0.362511084525567,0.3341215306233839,0.3181481616662399,0.3031053315558031,0.2799417070931188,0.2942718839040145,0.32894983832183744,0.30226910842604315
gene,genetic locus,2100.95,3.322,biology,0.35980423466914946,0.3713121630919266,0.37009683127174525,0.3539670461759465,0.33671687677762513,0.35754948172352063,0.34758923816631926,0.35547668257218085,0.3523242700990159,0.3321805285131737,0.2931824647946334,0.27931212764058777,0.25759560115982383,0.23441674846452226,0.252022591247561,0.21913154525405232
extinction,species loss,151.09,2.179,ecology,0.39038295902369796,0.3784787363075519,0.3972959239759735,0.3618388500454545,0.3371446438253026,0.3515661935104569,0.34881852182988465,0.3429016850818757,0.3281109702577262,0.3303882515511298,0.29903545723767405,0.29223420000880523,0.25378286388421545,0.2329815917881539,0.2127323441281283,0.16784057738108984
gravity,gravitational force,49.3,1.693,physics,0.36269865439844673,0.386103849690429,0.37198526302845314,0.3273504302658353,0.30750546710574633,0.2925167105531644,0.29034753309085215,0.2993772402837415,0.292305073092405,0.2713032175013216,0.2516034953070948,0.22795447591722723,0.20770090649423276,0.19470881045675095,0.18365521679688646,0.13857215112087812
thunder,sonic boom,88.46,1.947,phenomena,0.40810390696578625,0.3973369179932516,0.4291703373319226,0.4181886767215855,0.42452175158438354,0.41100747514061786,0.4245629165797562,0.4297264504624625,0.40440874645456226,0.38604285672921235,0.3602067081638531,0.3414887027765571,0.30338993699616146,0.3000821963456559,0.31655115747204127,0.2567532119747695
