condition,pct,seed,dataset,layer,n_ablated_per_layer,freq_auroc,freq_auroc_std,freq_accuracy
random,5.0,2,emotion,13,409,0.9746691871455578,0.005426351642498024,0.9130434782608695
random,5.0,2,emotion,14,409,0.966351606805293,0.012787549735567344,0.8782608695652174
random,5.0,2,emotion,15,409,0.9349716446124763,0.03123614754742512,0.8347826086956521
random,10.0,0,emotion,0,819,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,10.0,0,emotion,1,819,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,10.0,0,emotion,2,819,0.975803402646503,0.006909514889412871,0.917391304347826
random,10.0,0,emotion,3,819,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,10.0,0,emotion,4,819,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,10.0,0,emotion,5,819,0.980718336483932,0.008143916532528548,0.9304347826086957
random,10.0,0,emotion,6,819,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,10.0,0,emotion,7,819,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,10.0,0,emotion,8,819,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,10.0,0,emotion,9,819,0.9799621928166351,0.004409037349599469,0.9260869565217392
random,10.0,0,emotion,10,819,0.9810964083175804,0.007272356923127168,0.9217391304347826
random,10.0,0,emotion,11,819,0.9822306238185256,0.003704332314227865,0.9260869565217391
random,10.0,0,emotion,12,819,0.9810964083175804,0.0016907886408315904,0.9260869565217391
random,10.0,0,emotion,13,819,0.9765595463137997,0.004409037349599514,0.9086956521739131
random,10.0,0,emotion,14,819,0.9644612476370511,0.01349456960119075,0.8782608695652174
random,10.0,0,emotion,15,819,0.9315689981096409,0.03850768809530806,0.8565217391304347
random,10.0,1,emotion,0,819,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,10.0,1,emotion,1,819,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,10.0,1,emotion,2,819,0.975803402646503,0.006909514889412871,0.917391304347826
random,10.0,1,emotion,3,819,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,10.0,1,emotion,4,819,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,10.0,1,emotion,5,819,0.980718336483932,0.008143916532528548,0.9304347826086957
random,10.0,1,emotion,6,819,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,10.0,1,emotion,7,819,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,10.0,1,emotion,8,819,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,10.0,1,emotion,9,819,0.9799621928166351,0.004409037349599469,0.9260869565217392
random,10.0,1,emotion,10,819,0.9810964083175804,0.007272356923127168,0.9217391304347826
random,10.0,1,emotion,11,819,0.9814744801512287,0.0034650855916490008,0.9391304347826086
random,10.0,1,emotion,12,819,0.9792060491493384,0.0020707847164656355,0.9304347826086955
random,10.0,1,emotion,13,819,0.9724007561436674,0.008670960257980882,0.9217391304347826
random,10.0,1,emotion,14,819,0.9686200378071834,0.007984390201112582,0.8913043478260869
random,10.0,1,emotion,15,819,0.9402646502835538,0.028053847197110238,0.8608695652173912
random,10.0,2,emotion,0,819,0.9716446124763705,0.011151516978262879,0.9304347826086955
random,10.0,2,emotion,1,819,0.9742911153119092,0.010799891763391887,0.9130434782608695
random,10.0,2,emotion,2,819,0.975803402646503,0.006909514889412871,0.917391304347826
random,10.0,2,emotion,3,819,0.9758034026465028,0.008055680813861042,0.9217391304347826
random,10.0,2,emotion,4,819,0.9814744801512287,0.006909514889412917,0.9217391304347826
random,10.0,2,emotion,5,819,0.980718336483932,0.008143916532528548,0.9304347826086957
random,10.0,2,emotion,6,819,0.9780718336483932,0.007232940064162188,0.9347826086956521
random,10.0,2,emotion,7,819,0.9765595463137997,0.007984390201112584,0.9391304347826088
random,10.0,2,emotion,8,819,0.9792060491493384,0.00560771152143338,0.9521739130434783
random,10.0,2,emotion,9,819,0.9799621928166351,0.004409037349599469,0.9260869565217392
random,10.0,2,emotion,10,819,0.9810964083175804,0.007272356923127168,0.9217391304347826
