condition,layer,n_ablated,ablate_layers,dataset,frequency_auroc,frequency_auroc_std,frequency_accuracy,semantic_auroc,semantic_auroc_std,semantic_accuracy,cosine_dist,euclidean_dist
mass_5pct,8,2045,"11,12,13,14,15",emotion,0.9792060491493384,0.00560771152143338,0.9521739130434783,0.9681009163533835,0.013933776418277147,0.7554347826086956,0.04401525932208539,0.8461008667945862
mass_5pct,9,2045,"11,12,13,14,15",emotion,0.9795841209829866,0.004691748070317906,0.9260869565217392,0.9639704730576442,0.017054338213593628,0.7336956521739131,0.041334214702691496,0.8692182898521423
mass_5pct,10,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.007272356923127168,0.9217391304347826,0.9555673036758563,0.024564740012216278,0.7228260869565217,0.05401096058541399,1.0288944244384766
mass_5pct,11,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.003381577281663193,0.9304347826086957,0.9488036497493735,0.03532202148137051,0.7010869565217391,0.04838887777990475,1.0480223894119263
mass_5pct,12,2045,"11,12,13,14,15",emotion,0.9780718336483932,0.002268431001890355,0.9260869565217391,0.9394746632205514,0.041098411096820706,0.7119565217391304,0.052144728255217876,1.1047990322113037
mass_5pct,13,2045,"11,12,13,14,15",emotion,0.9735349716446124,0.007272356923127198,0.9173913043478261,0.9292254072681705,0.04253814555998625,0.7010869565217391,0.04617044290730099,1.1554685831069946
mass_5pct,14,2045,"11,12,13,14,15",emotion,0.9625708884688091,0.014115806958483534,0.8956521739130435,0.9175373329156225,0.049304068520613614,0.7065217391304347,0.041465530949145846,1.279043436050415
mass_5pct,15,2045,"11,12,13,14,15",emotion,0.9349716446124765,0.020659472351325953,0.8304347826086955,0.9045685947824105,0.048182887565738075,0.6847826086956521,0.012154770232523204,1.53818678855896
random_5pct_seed0,0,2045,"11,12,13,14,15",emotion,0.9716446124763705,0.011151516978262879,0.9304347826086955,0.9320498511904761,0.026491605929006002,0.6358695652173914,0.1585475337723775,0.9354777932167053
random_5pct_seed0,1,2045,"11,12,13,14,15",emotion,0.9742911153119092,0.010799891763391887,0.9130434782608695,0.9435682304720133,0.027752338342758295,0.6467391304347826,0.140446353827282,0.8604445457458496
random_5pct_seed0,2,2045,"11,12,13,14,15",emotion,0.975803402646503,0.006909514889412871,0.917391304347826,0.9666722143901421,0.01504281277712539,0.7336956521739131,0.10406266056491786,0.8520116806030273
random_5pct_seed0,3,2045,"11,12,13,14,15",emotion,0.9758034026465028,0.008055680813861042,0.9217391304347826,0.9679850668337511,0.015116488401560393,0.7663043478260869,0.09625433377413528,0.7937939763069153
random_5pct_seed0,4,2045,"11,12,13,14,15",emotion,0.9814744801512287,0.006909514889412917,0.9217391304347826,0.9609162881161237,0.018710199558709974,0.7663043478260869,0.07220342293493698,0.7928792834281921
random_5pct_seed0,5,2045,"11,12,13,14,15",emotion,0.9810964083175804,0.008621364272961321,0.9304347826086957,0.9647324691938179,0.016508087682972197,0.7717391304347825,0.07167250901528399,0.7910804748535156
random_5pct_seed0,6,2045,"11,12,13,14,15",emotion,0.9780718336483932,0.007232940064162188,0.9347826086956521,0.963904226712615,0.01700352601760568,0.7554347826086957,0.06518419706613832,0.8277750611305237
